,text,label
1231,"What can you tell me about 
                    city of kigali awarded wetland city accreditation?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1232,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1233,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1234,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1235,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1236,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1237,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1238,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1239,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1240,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1241,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=650&cHash=025943939b1ecd73e2e749392bb67036
1242,"Guide me to 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1243,"Where do you get 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1244,"Where can I find information about 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1245,"What is the link to the 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1246,"How do you get 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1247,"What can you tell me about 
                    national statement by president paul kagame at cop27?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1248,Is there a rema in texas?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1249,Is the state of texas a government agency?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1250,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1251,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1252,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1253,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1254,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1255,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1256,Is there a difference between true and false news?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1257,Is there a difference between true and false?,https://rema.gov.rw/info/details?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=648&cHash=72a3df46339749db781a295f0b23d121
1258,Guide me to wetlands?,https://rema.gov.rw/our-work/link/wetlands
1259,Where do you get wetlands?,https://rema.gov.rw/our-work/link/wetlands
1260,Where can I find information about wetlands?,https://rema.gov.rw/our-work/link/wetlands
1261,What is the link to the wetlands?,https://rema.gov.rw/our-work/link/wetlands
1262,How do you get wetlands?,https://rema.gov.rw/our-work/link/wetlands
1263,What can you tell me about wetlands?,https://rema.gov.rw/our-work/link/wetlands
1264,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1265,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1266,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1267,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1268,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1269,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/wetlands
1270,Guide me to climate?,http://climateportal.rema.gov.rw/
1271,Where do you get climate?,http://climateportal.rema.gov.rw/
1272,Where can I find information about climate?,http://climateportal.rema.gov.rw/
1273,What is the link to the climate?,http://climateportal.rema.gov.rw/
1274,How do you get climate?,http://climateportal.rema.gov.rw/
1275,What can you tell me about climate?,http://climateportal.rema.gov.rw/
1276,"Guide me to 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1277,"Where do you get 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1278,"Where can I find information about 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1279,"What is the link to the 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1280,"How do you get 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1281,"What can you tell me about 
                read more
                 
            ?",http://climateportal.rema.gov.rw/
1282,Guide me to air?,https://rema.gov.rw/our-work/link/air
1283,Where do you get air?,https://rema.gov.rw/our-work/link/air
1284,Where can I find information about air?,https://rema.gov.rw/our-work/link/air
1285,What is the link to the air?,https://rema.gov.rw/our-work/link/air
1286,How do you get air?,https://rema.gov.rw/our-work/link/air
1287,What can you tell me about air?,https://rema.gov.rw/our-work/link/air
1288,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1289,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1290,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1291,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1292,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1293,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/air
1294,Guide me to biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1295,Where do you get biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1296,Where can I find information about biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1297,What is the link to the biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1298,How do you get biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1299,What can you tell me about biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1300,Is there a difference between true and false?,https://rema.gov.rw/our-work/link/biodiversity
1301,Is there a difference between true and false biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1302,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1303,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1304,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1305,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1306,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1307,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/biodiversity
1308,Is there a difference between biodiversity and biodiversity?,https://rema.gov.rw/our-work/link/biodiversity
1309,Is there such a thing as biodiversity passage?,https://rema.gov.rw/our-work/link/biodiversity
1310,Guide me to water?,https://rema.gov.rw/our-work/link/water
1311,Where do you get water?,https://rema.gov.rw/our-work/link/water
1312,Where can I find information about water?,https://rema.gov.rw/our-work/link/water
1313,What is the link to the water?,https://rema.gov.rw/our-work/link/water
1314,How do you get water?,https://rema.gov.rw/our-work/link/water
1315,What can you tell me about water?,https://rema.gov.rw/our-work/link/water
1316,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1317,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1318,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1319,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1320,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1321,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/water
1322,Guide me to forests?,https://rema.gov.rw/our-work/link/forest
1323,Where do you get forests?,https://rema.gov.rw/our-work/link/forest
1324,Where can I find information about forests?,https://rema.gov.rw/our-work/link/forest
1325,What is the link to the forests?,https://rema.gov.rw/our-work/link/forest
1326,How do you get forests?,https://rema.gov.rw/our-work/link/forest
1327,What can you tell me about forests?,https://rema.gov.rw/our-work/link/forest
1328,"Guide me to 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1329,"Where do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1330,"Where can I find information about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1331,"What is the link to the 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1332,"How do you get 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1333,"What can you tell me about 
                read more
                 
            ?",https://rema.gov.rw/our-work/link/forest
1334,Guide me to land?,https://www.rlma.rw/index.php?id=67
1335,Where do you get land?,https://www.rlma.rw/index.php?id=67
1336,Where can I find information about land?,https://www.rlma.rw/index.php?id=67
1337,What is the link to the land?,https://www.rlma.rw/index.php?id=67
1338,How do you get land?,https://www.rlma.rw/index.php?id=67
1339,What can you tell me about land?,https://www.rlma.rw/index.php?id=67
1340,"Guide me to 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1341,"Where do you get 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1342,"Where can I find information about 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1343,"What is the link to the 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1344,"How do you get 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1345,"What can you tell me about 
                read more
                 
            ?",https://www.rlma.rw/index.php?id=67
1346,Guide me to home?,https://rema.gov.rw/home
1347,Where do you get home?,https://rema.gov.rw/home
1348,Where can I find information about home?,https://rema.gov.rw/home
1349,What is the link to the home?,https://rema.gov.rw/home
1350,How do you get home?,https://rema.gov.rw/home
1351,What can you tell me about home?,https://rema.gov.rw/home
1352,Guide me to about?,https://rema.gov.rw/about
1353,Where do you get about?,https://rema.gov.rw/about
1354,Where can I find information about about?,https://rema.gov.rw/about
1355,What is the link to the about?,https://rema.gov.rw/about
1356,How do you get about?,https://rema.gov.rw/about
1357,What can you tell me about about?,https://rema.gov.rw/about
1358,Guide me to our work?,https://rema.gov.rw/our-work
1359,Where do you get our work?,https://rema.gov.rw/our-work
1360,Where can I find information about our work?,https://rema.gov.rw/our-work
1361,What is the link to the our work?,https://rema.gov.rw/our-work
1362,How do you get our work?,https://rema.gov.rw/our-work
1363,What can you tell me about our work?,https://rema.gov.rw/our-work
1364,Guide me to services?,https://rema.gov.rw/services
1365,Where do you get services?,https://rema.gov.rw/services
1366,Where can I find information about services?,https://rema.gov.rw/services
1367,What is the link to the services?,https://rema.gov.rw/services
1368,How do you get services?,https://rema.gov.rw/services
1369,What can you tell me about services?,https://rema.gov.rw/services
1370,Guide me to resources?,https://rema.gov.rw/resources
1371,Where do you get resources?,https://rema.gov.rw/resources
1372,Where can I find information about resources?,https://rema.gov.rw/resources
1373,What is the link to the resources?,https://rema.gov.rw/resources
1374,How do you get resources?,https://rema.gov.rw/resources
1375,What can you tell me about resources?,https://rema.gov.rw/resources
1376,Guide me to updates?,https://rema.gov.rw/info/latest-updates
1377,Where do you get updates?,https://rema.gov.rw/info/latest-updates
1378,Where can I find information about updates?,https://rema.gov.rw/info/latest-updates
1379,What is the link to the updates?,https://rema.gov.rw/info/latest-updates
1380,How do you get updates?,https://rema.gov.rw/info/latest-updates
1381,What can you tell me about updates?,https://rema.gov.rw/info/latest-updates
1382,Guide me to laws?,https://rema.gov.rw/resources/laws
1383,Where do you get laws?,https://rema.gov.rw/resources/laws
1384,Where can I find information about laws?,https://rema.gov.rw/resources/laws
1385,What is the link to the laws?,https://rema.gov.rw/resources/laws
1386,How do you get laws?,https://rema.gov.rw/resources/laws
1387,What can you tell me about laws?,https://rema.gov.rw/resources/laws
1388,Guide me to policies?,https://rema.gov.rw/resources/policies
1389,Where do you get policies?,https://rema.gov.rw/resources/policies
1390,Where can I find information about policies?,https://rema.gov.rw/resources/policies
1391,What is the link to the policies?,https://rema.gov.rw/resources/policies
1392,How do you get policies?,https://rema.gov.rw/resources/policies
1393,What can you tell me about policies?,https://rema.gov.rw/resources/policies
1394,Guide me to reports?,https://rema.gov.rw/reports-1
1395,Where do you get reports?,https://rema.gov.rw/reports-1
1396,Where can I find information about reports?,https://rema.gov.rw/reports-1
1397,What is the link to the reports?,https://rema.gov.rw/reports-1
1398,How do you get reports?,https://rema.gov.rw/reports-1
1399,What can you tell me about reports?,https://rema.gov.rw/reports-1
1400,Guide me to publications?,https://rema.gov.rw/resources/publications
1401,Where do you get publications?,https://rema.gov.rw/resources/publications
1402,Where can I find information about publications?,https://rema.gov.rw/resources/publications
1403,What is the link to the publications?,https://rema.gov.rw/resources/publications
1404,How do you get publications?,https://rema.gov.rw/resources/publications
1405,What can you tell me about publications?,https://rema.gov.rw/resources/publications
1406,Guide me to faqs?,https://rema.gov.rw/resources/faqs
1407,Where do you get faqs?,https://rema.gov.rw/resources/faqs
1408,Where can I find information about faqs?,https://rema.gov.rw/resources/faqs
1409,What is the link to the faqs?,https://rema.gov.rw/resources/faqs
1410,How do you get faqs?,https://rema.gov.rw/resources/faqs
1411,What can you tell me about faqs?,https://rema.gov.rw/resources/faqs
1412,Guide me to conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1413,Where do you get conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1414,Where can I find information about conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1415,What is the link to the conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1416,How do you get conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1417,What can you tell me about conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1418,Is there a protocol for conventions and protocols?,https://rema.gov.rw/resources/conventions-and-protocols
1419,Is there such thing as a convention and protocol?,https://rema.gov.rw/resources/conventions-and-protocols
1420,Guide me to projects?,https://rema.gov.rw/our-work/projects
1421,Where do you get projects?,https://rema.gov.rw/our-work/projects
1422,Where can I find information about projects?,https://rema.gov.rw/our-work/projects
1423,What is the link to the projects?,https://rema.gov.rw/our-work/projects
1424,How do you get projects?,https://rema.gov.rw/our-work/projects
1425,What can you tell me about projects?,https://rema.gov.rw/our-work/projects
1426,Guide me to partnerships?,https://rema.gov.rw/our-work/partnerships
1427,Where do you get partnerships?,https://rema.gov.rw/our-work/partnerships
1428,Where can I find information about partnerships?,https://rema.gov.rw/our-work/partnerships
1429,What is the link to the partnerships?,https://rema.gov.rw/our-work/partnerships
1430,How do you get partnerships?,https://rema.gov.rw/our-work/partnerships
1431,What can you tell me about partnerships?,https://rema.gov.rw/our-work/partnerships
1432,Guide me to report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1433,Where do you get report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1434,Where can I find information about report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1435,What is the link to the report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1436,How do you get report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1437,What can you tell me about report an environmental crime?,https://rema.gov.rw/get-involved/report-a-crime
1438,Is it legal to report a crime?,https://rema.gov.rw/get-involved/report-a-crime
1439,Is there a crime rate in ireland?,https://rema.gov.rw/get-involved/report-a-crime
1440,Guide me to contact us?,https://rema.gov.rw/get-involved/contact-us
1441,Where do you get contact us?,https://rema.gov.rw/get-involved/contact-us
1442,Where can I find information about contact us?,https://rema.gov.rw/get-involved/contact-us
1443,What is the link to the contact us?,https://rema.gov.rw/get-involved/contact-us
1444,How do you get contact us?,https://rema.gov.rw/get-involved/contact-us
1445,What can you tell me about contact us?,https://rema.gov.rw/get-involved/contact-us
1446,Guide me to home?,https://www.rssb.rw/
1447,Where do you get home?,https://www.rssb.rw/
1448,Where can I find information about home?,https://www.rssb.rw/
1449,What is the link to the home?,https://www.rssb.rw/
1450,How do you get home?,https://www.rssb.rw/
1451,What can you tell me about home?,https://www.rssb.rw/
1452,Guide me to schemes?,https://www.rssb.rw/#schemes
1453,Where do you get schemes?,https://www.rssb.rw/#schemes
1454,Where can I find information about schemes?,https://www.rssb.rw/#schemes
1455,What is the link to the schemes?,https://www.rssb.rw/#schemes
1456,How do you get schemes?,https://www.rssb.rw/#schemes
1457,What can you tell me about schemes?,https://www.rssb.rw/#schemes
1458,Guide me to investment?,https://www.rssb.rw/investment
1459,Where do you get investment?,https://www.rssb.rw/investment
1460,Where can I find information about investment?,https://www.rssb.rw/investment
1461,What is the link to the investment?,https://www.rssb.rw/investment
1462,How do you get investment?,https://www.rssb.rw/investment
1463,What can you tell me about investment?,https://www.rssb.rw/investment
1464,Guide me to management?,https://www.rssb.rw/management
1465,Where do you get management?,https://www.rssb.rw/management
1466,Where can I find information about management?,https://www.rssb.rw/management
1467,What is the link to the management?,https://www.rssb.rw/management
1468,How do you get management?,https://www.rssb.rw/management
1469,What can you tell me about management?,https://www.rssb.rw/management
1470,Guide me to about?,https://www.rssb.rw/aboutus
1471,Where do you get about?,https://www.rssb.rw/aboutus
1472,Where can I find information about about?,https://www.rssb.rw/aboutus
1473,What is the link to the about?,https://www.rssb.rw/aboutus
1474,How do you get about?,https://www.rssb.rw/aboutus
1475,What can you tell me about about?,https://www.rssb.rw/aboutus
1476,Guide me to careers?,https://www.rssb.rw/careers
1477,Where do you get careers?,https://www.rssb.rw/careers
1478,Where can I find information about careers?,https://www.rssb.rw/careers
1479,What is the link to the careers?,https://www.rssb.rw/careers
1480,How do you get careers?,https://www.rssb.rw/careers
1481,What can you tell me about careers?,https://www.rssb.rw/careers
1482,Guide me to news   events?,https://www.rssb.rw/news
1483,Where do you get news   events?,https://www.rssb.rw/news
1484,Where can I find information about news   events?,https://www.rssb.rw/news
1485,What is the link to the news   events?,https://www.rssb.rw/news
1486,How do you get news   events?,https://www.rssb.rw/news
1487,What can you tell me about news   events?,https://www.rssb.rw/news
1488,Guide me to maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1489,Where do you get maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1490,Where can I find information about maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1491,What is the link to the maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1492,How do you get maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1493,What can you tell me about maternity leaveenjoy your maternity leave with your full salarylearn more?,https://www.rssb.rw/scheme/maternity-leave
1494,Guide me to medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1495,Where do you get medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1496,Where can I find information about medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1497,What is the link to the medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1498,How do you get medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1499,What can you tell me about medical schemeour health  our futurelearn more?,https://www.rssb.rw/scheme/medical-scheme
1500,Guide me to cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1501,Where do you get cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1502,Where can I find information about cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1503,What is the link to the cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1504,How do you get cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1505,What can you tell me about cbhi schemegiving you happiness at best ratelearn more?,https://www.rssb.rw/scheme/cbhi-scheme
1506,Guide me to pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1507,Where do you get pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1508,Where can I find information about pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1509,What is the link to the pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1510,How do you get pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1511,What can you tell me about pension schemeretire with dignitylearn more?,https://www.rssb.rw/scheme/pension-scheme
1512,Guide me to occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1513,Where do you get occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1514,Where can I find information about occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1515,What is the link to the occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1516,How do you get occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1517,What can you tell me about occupational hazardswe are  here for youlearn more?,https://www.rssb.rw/scheme/occupational-hazards
1518,Is there such thing as a false alarm?,https://www.rssb.rw/scheme/occupational-hazards
1519,Is there a difference between true and false?,https://www.rssb.rw/scheme/occupational-hazards
1520,Guide me to ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1521,Where do you get ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1522,Where can I find information about ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1523,What is the link to the ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1524,How do you get ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1525,What can you tell me about ejohezastart early and reap the rewards learn more?,https://www.rssb.rw/scheme/ejo-heza
1526,Guide me to check contribution?,https://www.imisanzu.rssb.rw/
1527,Where do you get check contribution?,https://www.imisanzu.rssb.rw/
1528,Where can I find information about check contribution?,https://www.imisanzu.rssb.rw/
1529,What is the link to the check contribution?,https://www.imisanzu.rssb.rw/
1530,How do you get check contribution?,https://www.imisanzu.rssb.rw/
1531,What can you tell me about check contribution?,https://www.imisanzu.rssb.rw/
1532,Guide me to rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1533,Where do you get rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1534,Where can I find information about rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1535,What is the link to the rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1536,How do you get rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1537,What can you tell me about rssb clearance certificate?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1538,Is tcc the same as true or false?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1539,Is tcc the same as false?,https://www.rra.gov.rw/fileadmin/user_upload/tcc.html
1540,Guide me to apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1541,Where do you get apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1542,Where can I find information about apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1543,What is the link to the apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1544,How do you get apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1545,What can you tell me about apply for employee number?,https://online.rssb.rw/index1152.php?menu=employer
1546,Is there such a thing as an employer passage?,https://online.rssb.rw/index1152.php?menu=employer
1547,Is there such thing as an employer passage?,https://online.rssb.rw/index1152.php?menu=employer
1548,Guide me to pay employee contributions?,https://etax.rra.gov.rw/
1549,Where do you get pay employee contributions?,https://etax.rra.gov.rw/
1550,Where can I find information about pay employee contributions?,https://etax.rra.gov.rw/
1551,What is the link to the pay employee contributions?,https://etax.rra.gov.rw/
1552,How do you get pay employee contributions?,https://etax.rra.gov.rw/
1553,What can you tell me about pay employee contributions?,https://etax.rra.gov.rw/
